240,0x700078
192,0x400890
250,0x700040
316,0x400c04
317,0x400c09
165,0x400940
238,0x400950
226,0x400b02
227,0x400b0a
228,0x400b0f
229,0x400b18
230,0x400b1d
231,0x400b22
232,0x400b24
233,0x400b29
234,0x400b2c
198,0x400aae
199,0x400ab6
200,0x400abb
221,0x700030
220,0x4008c0
166,0x700070
196,0x400aa5
197,0x400aa8
323,0x400c9a
324,0x400c9f
222,0x400af4
223,0x400af7
224,0x400afa
225,0x400afc
354,0x400d18
355,0x400d1b
269,0x400930
356,0x400910
342,0x400de6
358,0x400d20
359,0x400d22
360,0x400d2a
312,0x400bf8
313,0x400bfc
314,0x400bfe
212,0x400ace
213,0x400ad3
270,0x400b75
271,0x400b7a
272,0x400b80
273,0x400b83
208,0x400ac0
209,0x400ac3
210,0x400ac8
275,0x400cf2
276,0x400cf4
274,0x700068
264,0x400b61
265,0x400b68
266,0x400b6c
267,0x400b70
268,0x400b73
248,0x4008e0
361,0x400d50
362,0x400d55
363,0x400d5d
364,0x400d62
193,0x700018
320,0x700008
262,0x400dde
263,0x400de1
214,0x400ad8
215,0x400adb
216,0x400ae0
217,0x400ae5
218,0x400aea
219,0x400aef
300,0x400bec
301,0x400bf0
302,0x400bf4
303,0x400bf6
286,0x400bcc
287,0x400bd3
288,0x400bd6
289,0x400bda
290,0x400bdf
291,0x400be2
292,0x400be6
321,0x400c0e
322,0x400c11
319,0x400870
252,0x400b31
253,0x400b37
254,0x400b3d
255,0x400b42
256,0x400b48
257,0x400b4c
258,0x400b50
259,0x400b54
260,0x400b58
261,0x400b5b
357,0x700058
