320,0x400c40,0,0
321,0x400c44,0,0
322,0x400c47,0,0
323,0x400c4a,1,0
324,0x400c4d,0,0
325,0x400c50,0,0
326,0x400c52,0,0
327,0x400c55,0,0
328,0x400c58,0,0
329,0x400c60,176,42
330,0x400c64,174,51
331,0x400c67,169,48
332,0x400c6c,188,54
333,0x400c71,196,56
334,0x400c73,206,54
335,0x400c76,170,52
336,0x400c79,96,29
337,0x400c7d,179,54
338,0x400c7f,178,49
339,0x400c81,175,50
340,0x400c84,109,35
341,0x400c88,203,59
342,0x400c8b,0,0
343,0x400c8e,185,53
344,0x400c91,157,49
345,0x400c94,0,0
346,0x400c96,0,0
347,0x400c9a,0,0
348,0x400c9e,0,0
349,0x400ca2,0,0
350,0x400ca6,0,0
351,0x400caa,0,0
